time,price,return
6086,1.018713,0.001530
6087,1.014400,-0.004243
6088,1.014017,-0.000377
6089,1.014942,0.000912
6090,1.013865,-0.001062
6091,1.012161,-0.001683
6092,1.011490,-0.000663
6093,1.011546,0.000056
6094,1.012814,0.001253
6095,1.011581,-0.001219
6096,1.011688,0.000106
6097,1.010282,-0.001391
6098,1.012319,0.002015
6099,1.011194,-0.001112
6100,1.009871,-0.001310
6101,1.009246,-0.000619
6102,1.006788,-0.002438
6103,1.006810,0.000022
6104,1.006526,-0.000282
6105,1.009173,0.002626
6106,1.010764,0.001576
6107,1.009518,-0.001234
6108,1.009626,0.000107
6109,1.010398,0.000765
6110,1.011045,0.000640
6111,1.012070,0.001013
6112,1.008637,-0.003398
6113,1.003308,-0.005298
6114,1.002182,-0.001122
6115,1.004171,0.001983
6116,1.006186,0.002004
6117,1.007893,0.001695
6118,1.006668,-0.001216
6119,1.004005,-0.002649
6120,1.003979,-0.000026
6121,1.001948,-0.002025
6122,0.999511,-0.002435
6123,1.000253,0.000743
6124,0.997590,-0.002666
6125,0.999143,0.001556
6126,0.996389,-0.002761
6127,0.994389,-0.002009
6128,0.996392,0.002013
6129,0.997876,0.001488
6130,1.000132,0.002259
6131,1.002925,0.002789
6132,1.000651,-0.002270
6133,0.999592,-0.001059
6134,0.999151,-0.000441
6135,0.999338,0.000187
6136,0.996995,-0.002347
6137,0.998456,0.001464
6138,0.999450,0.000995
6139,1.000596,0.001146
6140,0.999980,-0.000616
6141,1.000340,0.000360
6142,0.996017,-0.004331
6143,0.998580,0.002570
6144,1.000289,0.001709
6145,1.002113,0.001822
6146,1.003821,0.001704
6147,1.004452,0.000629
6148,1.003589,-0.000860
6149,0.999267,-0.004316
6150,1.001382,0.002115
6151,0.996708,-0.004679
6152,0.995156,-0.001558
6153,0.995602,0.000448
6154,0.995887,0.000286
6155,0.995492,-0.000397
6156,0.993875,-0.001625
6157,0.990626,-0.003274
6158,0.989074,-0.001569
6159,0.989731,0.000665
6160,0.990810,0.001089
6161,0.993715,0.002928
6162,0.997284,0.003586
6163,0.994577,-0.002719
6164,0.994212,-0.000367
6165,0.995914,0.001711
6166,0.995169,-0.000748
6167,0.995722,0.000555
6168,0.996824,0.001106
6169,0.998877,0.002057
6170,0.998462,-0.000415
6171,0.999756,0.001295
6172,1.002094,0.002336
6173,1.000528,-0.001564
6174,1.001852,0.001322
6175,1.001426,-0.000426
6176,1.002643,0.001215
6177,1.004152,0.001504
6178,1.002118,-0.002027
6179,1.001343,-0.000774
6180,0.998542,-0.002801
6181,0.997881,-0.000662
6182,0.997285,-0.000598
6183,0.998361,0.001078
6184,0.998310,-0.000050
6185,0.997387,-0.000925
6186,0.994520,-0.002879
6187,0.993298,-0.001230
6188,0.993697,0.000402
6189,0.992514,-0.001191
6190,0.993867,0.001363
6191,0.993843,-0.000024
6192,0.996004,0.002171
6193,0.994035,-0.001979
6194,0.991453,-0.002601
6195,0.992461,0.001016
6196,0.992789,0.000330
6197,0.992058,-0.000736
6198,0.988270,-0.003826
6199,0.986328,-0.001967
6200,0.985308,-0.001035
6201,0.985194,-0.000116
6202,0.982448,-0.002791
6203,0.980592,-0.001891
6204,0.977911,-0.002738
6205,0.980111,0.002247
6206,0.982428,0.002361
6207,0.980473,-0.001992
6208,0.979990,-0.000492
6209,0.980941,0.000970
6210,0.981171,0.000234
6211,0.980484,-0.000700
6212,0.981741,0.001281
6213,0.982778,0.001056
6214,0.983181,0.000411
6215,0.980848,-0.002375
6216,0.977317,-0.003607
6217,0.974448,-0.002940
6218,0.976289,0.001887
6219,0.976752,0.000474
6220,0.974683,-0.002120
6221,0.975878,0.001225
6222,0.977736,0.001902
6223,0.981150,0.003486
6224,0.985766,0.004693
6225,0.984684,-0.001098
6226,0.981697,-0.003038
6227,0.982727,0.001049
6228,0.982474,-0.000257
6229,0.983748,0.001296
6230,0.984672,0.000939
6231,0.984894,0.000225
6232,0.984794,-0.000101
6233,0.984621,-0.000176
6234,0.982328,-0.002332
6235,0.979764,-0.002613
6236,0.980175,0.000419
6237,0.978350,-0.001863
6238,0.977629,-0.000737
6239,0.978857,0.001255
6240,0.979280,0.000431
6241,0.980663,0.001411
6242,0.976710,-0.004039
6243,0.980797,0.004176
6244,0.981864,0.001088
6245,0.982222,0.000364
6246,0.984749,0.002570
6247,0.983805,-0.000960
6248,0.987315,0.003562
6249,0.984279,-0.003079
6250,0.984730,0.000458
6251,0.988399,0.003719
6252,0.990947,0.002574
6253,0.992382,0.001447
6254,0.991447,-0.000943
6255,0.991762,0.000318
6256,0.989260,-0.002526
6257,0.988924,-0.000340
6258,0.989039,0.000116
6259,0.987942,-0.001109
6260,0.994118,0.006232
6261,0.992795,-0.001331
6262,0.996643,0.003868
6263,0.993803,-0.002853
6264,0.993498,-0.000307
6265,0.990825,-0.002694
6266,0.989135,-0.001707
6267,0.989241,0.000107
6268,0.988648,-0.000599
6269,0.989770,0.001134
6270,0.984346,-0.005495
6271,0.984804,0.000465
6272,0.985716,0.000926
6273,0.986078,0.000367
6274,0.986250,0.000174
6275,0.987087,0.000849
6276,0.989642,0.002584
6277,0.989317,-0.000328
6278,0.987050,-0.002294
6279,0.985573,-0.001498
6280,0.985575,0.000003
6281,0.983715,-0.001890
6282,0.982246,-0.001495
6283,0.979842,-0.002450
6284,0.983736,0.003966
6285,0.986932,0.003243
6286,0.986177,-0.000765
6287,0.988086,0.001934
6288,0.991171,0.003117
6289,0.991276,0.000106
6290,0.989605,-0.001687
6291,0.988921,-0.000692
6292,0.988648,-0.000276
6293,0.988369,-0.000282
6294,0.985672,-0.002733
6295,0.988565,0.002931
6296,0.982457,-0.006197
6297,0.982623,0.000169
6298,0.980232,-0.002437
6299,0.979449,-0.000799
6300,0.976268,-0.003253
6301,0.975638,-0.000645
6302,0.973883,-0.001800
6303,0.979361,0.005609
6304,0.979608,0.000252
6305,0.976986,-0.002681
6306,0.975334,-0.001692
6307,0.975059,-0.000282
6308,0.975618,0.000573
6309,0.974626,-0.001017
6310,0.975392,0.000786
6311,0.974645,-0.000766
6312,0.973698,-0.000972
6313,0.972134,-0.001608
6314,0.973153,0.001048
6315,0.975678,0.002591
6316,0.975167,-0.000524
6317,0.978086,0.002988
6318,0.979082,0.001018
6319,0.977784,-0.001328
6320,0.976835,-0.000971
6321,0.977261,0.000436
6322,0.978330,0.001093
6323,0.976481,-0.001891
6324,0.978945,0.002520
6325,0.979115,0.000174
6326,0.979582,0.000476
6327,0.980570,0.001008
6328,0.983061,0.002537
6329,0.985457,0.002434
6330,0.985855,0.000404
6331,0.986305,0.000456
6332,0.986694,0.000394
6333,0.987370,0.000685
6334,0.988397,0.001039
6335,0.992652,0.004296
6336,0.994019,0.001376
6337,0.997454,0.003449
6338,0.997475,0.000022
6339,0.995934,-0.001546
6340,0.994761,-0.001179
6341,0.996383,0.001630
6342,0.995066,-0.001323
6343,0.999272,0.004218
6344,0.997036,-0.002240
6345,0.999290,0.002259
6346,1.001312,0.002021
6347,1.001016,-0.000295
6348,0.999728,-0.001288
6349,1.000811,0.001083
6350,0.999045,-0.001767
6351,1.000462,0.001417
6352,1.000744,0.000283
6353,0.998265,-0.002481
6354,1.000032,0.001769
6355,1.002593,0.002557
6356,1.005149,0.002547
6357,1.002139,-0.002999
6358,0.999866,-0.002271
6359,1.000208,0.000342
6360,1.002988,0.002775
6361,1.002175,-0.000810
6362,0.997767,-0.004408
6363,0.997918,0.000151
6364,0.998768,0.000851
6365,0.998762,-0.000006
6366,0.995386,-0.003386
6367,0.993934,-0.001460
6368,0.995913,0.001989
6369,0.996152,0.000241
6370,0.991634,-0.004546
6371,0.990958,-0.000682
6372,0.988149,-0.002839
6373,0.986300,-0.001873
6374,0.985511,-0.000800
6375,0.985141,-0.000375
6376,0.989591,0.004507
6377,0.991239,0.001664
6378,0.993346,0.002123
6379,0.991557,-0.001803
6380,0.991049,-0.000512
6381,0.992813,0.001779
6382,0.991722,-0.001100
6383,0.992347,0.000630
6384,0.992777,0.000433
6385,0.995258,0.002496
6386,0.993087,-0.002184
6387,0.991169,-0.001933
6388,0.991716,0.000551
6389,0.992506,0.000797
6390,0.992381,-0.000126
6391,0.991923,-0.000462
6392,0.991153,-0.000776
6393,0.992600,0.001459
6394,0.994383,0.001794
6395,0.992447,-0.001949
6396,0.990753,-0.001708
6397,0.995568,0.004848
6398,0.996947,0.001384
6399,0.999111,0.002169
6400,0.997400,-0.001714
6401,1.001033,0.003636
6402,1.001929,0.000895
6403,1.000176,-0.001752
6404,1.000893,0.000717
6405,0.999359,-0.001535
6406,1.002202,0.002841
6407,1.000871,-0.001328
6408,0.999488,-0.001383
6409,1.001837,0.002348
6410,1.000997,-0.000839
6411,1.002088,0.001089
6412,1.000017,-0.002069
6413,0.998796,-0.001221
6414,0.997874,-0.000924
6415,1.000069,0.002197
6416,1.000997,0.000927
6417,1.002330,0.001331
6418,1.004027,0.001692
6419,1.002964,-0.001059
6420,1.006126,0.003148
6421,1.006431,0.000302
6422,1.003309,-0.003107
6423,1.002366,-0.000940
6424,1.000336,-0.002027
6425,0.999987,-0.000349
6426,0.999172,-0.000815
6427,0.998748,-0.000425
6428,0.999151,0.000404
6429,0.997828,-0.001325
6430,0.997762,-0.000067
6431,0.995228,-0.002542
6432,0.993734,-0.001502
6433,0.995388,0.001663
6434,0.995834,0.000447
6435,0.992091,-0.003766
6436,0.991391,-0.000706
6437,0.991596,0.000207
6438,0.989854,-0.001758
6439,0.991158,0.001316
6440,0.989837,-0.001333
6441,0.987441,-0.002423
6442,0.984346,-0.003139
6443,0.983477,-0.000884
6444,0.981050,-0.002471
6445,0.978713,-0.002385
6446,0.980249,0.001568
6447,0.980191,-0.000059
6448,0.981830,0.001671
6449,0.985102,0.003327
6450,0.983627,-0.001498
6451,0.982715,-0.000928
6452,0.980977,-0.001770
6453,0.980406,-0.000582
6454,0.982165,0.001792
6455,0.985619,0.003512
6456,0.985467,-0.000155
6457,0.986858,0.001411
6458,0.987492,0.000642
6459,0.990266,0.002806
6460,0.989402,-0.000873
6461,0.992531,0.003157
6462,0.992881,0.000353
6463,0.991917,-0.000972
6464,0.994507,0.002608
6465,0.994720,0.000214
6466,0.996965,0.002255
6467,0.997721,0.000758
6468,0.996120,-0.001606
6469,0.995960,-0.000161
6470,0.993773,-0.002198
6471,0.992001,-0.001785
6472,0.992788,0.000793
6473,0.990136,-0.002675
6474,0.990850,0.000720
6475,0.989049,-0.001819
6476,0.988127,-0.000933
6477,0.988244,0.000119
6478,0.989664,0.001436
6479,0.989564,-0.000101
6480,0.989352,-0.000214
6481,0.993002,0.003683
6482,0.991647,-0.001365
6483,0.991412,-0.000237
6484,0.991428,0.000016
6485,0.991436,0.000008
6486,0.991704,0.000270
6487,0.994093,0.002406
6488,0.993171,-0.000928
6489,0.995064,0.001905
6490,0.994142,-0.000927
6491,0.993554,-0.000592
6492,0.992744,-0.000815
6493,0.994222,0.001488
6494,0.995087,0.000870
6495,0.996241,0.001158
6496,0.997114,0.000876
6497,0.998090,0.000978
6498,0.999604,0.001516
6499,0.998345,-0.001260
6500,1.001905,0.003559
6501,0.999948,-0.001955
6502,1.001879,0.001930
6503,1.002467,0.000587
6504,1.004680,0.002205
6505,1.005157,0.000475
6506,1.006673,0.001508
6507,1.008119,0.001435
6508,1.010971,0.002825
6509,1.007672,-0.003268
6510,1.009228,0.001542
6511,1.010603,0.001362
6512,1.007757,-0.002820
6513,1.007908,0.000150
6514,1.008412,0.000500
6515,1.006678,-0.001721
6516,1.010852,0.004138
6517,1.012210,0.001342
6518,1.012778,0.000561
6519,1.015337,0.002524
6520,1.016590,0.001233
6521,1.016617,0.000027
6522,1.019528,0.002859
6523,1.019310,-0.000214
6524,1.018407,-0.000887
6525,1.014318,-0.004024
6526,1.013122,-0.001180
6527,1.012630,-0.000486
6528,1.011709,-0.000910
6529,1.010282,-0.001412
6530,1.008427,-0.001838
6531,1.011330,0.002875
6532,1.013316,0.001961
6533,1.014594,0.001261
6534,1.013299,-0.001277
6535,1.012050,-0.001233
6536,1.009818,-0.002209
6537,1.012230,0.002386
6538,1.008887,-0.003308
6539,1.011002,0.002094
6540,1.008193,-0.002782
6541,1.010822,0.002604
6542,1.007890,-0.002905
6543,1.010589,0.002674
6544,1.009263,-0.001313
6545,1.008348,-0.000907
6546,1.007643,-0.000699
6547,1.007747,0.000103
6548,1.010416,0.002644
6549,1.009605,-0.000803
6550,1.008350,-0.001244
6551,1.005153,-0.003175
6552,1.004482,-0.000668
6553,1.006017,0.001527
6554,1.006559,0.000538
6555,1.006699,0.000139
6556,1.006996,0.000295
6557,1.006825,-0.000169
6558,1.006648,-0.000177
6559,1.010572,0.003891
6560,1.009693,-0.000870
6561,1.009946,0.000250
6562,1.007712,-0.002214
6563,1.006158,-0.001543
6564,1.006140,-0.000019
6565,1.009686,0.003519
6566,1.007824,-0.001846
6567,1.008809,0.000977
6568,1.008338,-0.000467
6569,1.006602,-0.001723
6570,1.007306,0.000698
6571,1.007376,0.000070
6572,1.008970,0.001581
6573,1.009123,0.000152
6574,1.011877,0.002725
6575,1.016631,0.004687
6576,1.015192,-0.001416
6577,1.015308,0.000113
6578,1.013109,-0.002168
6579,1.014873,0.001740
6580,1.015995,0.001104
6581,1.012852,-0.003098
6582,1.009215,-0.003598
6583,1.010813,0.001583
6584,1.010693,-0.000119
6585,1.009439,-0.001241
6586,1.009331,-0.000107
6587,1.009089,-0.000240
6588,1.009730,0.000635
6589,1.012471,0.002710
6590,1.009390,-0.003047
6591,1.006109,-0.003256
6592,1.004835,-0.001267
6593,1.003282,-0.001547
6594,1.006647,0.003349
6595,1.006750,0.000103
6596,1.005468,-0.001274
6597,1.004356,-0.001107
6598,1.001283,-0.003064
6599,1.002401,0.001116
6600,1.003699,0.001294
6601,1.003389,-0.000309
6602,1.002013,-0.001372
6603,0.999610,-0.002401
6604,0.999984,0.000374
6605,0.999924,-0.000061
6606,0.996614,-0.003315
6607,0.994786,-0.001836
6608,0.995588,0.000806
6609,0.996121,0.000535
6610,0.997467,0.001350
6611,0.997821,0.000355
6612,0.994932,-0.002900
6613,0.994333,-0.000602
6614,0.993101,-0.001240
6615,0.993111,0.000010
6616,0.996437,0.003343
6617,0.993916,-0.002533
6618,0.995624,0.001717
6619,0.996591,0.000971
6620,0.997974,0.001386
6621,0.997663,-0.000311
6622,0.996090,-0.001579
6623,0.995684,-0.000408
6624,0.995107,-0.000579
6625,0.994844,-0.000265
6626,0.990484,-0.004392
6627,0.990697,0.000215
6628,0.990487,-0.000212
6629,0.991451,0.000972
6630,0.990176,-0.001286
6631,0.989699,-0.000482
6632,0.987798,-0.001922
6633,0.986224,-0.001595
6634,0.984719,-0.001528
6635,0.985973,0.001273
6636,0.984010,-0.001993
6637,0.983022,-0.001004
6638,0.979895,-0.003187
6639,0.977582,-0.002363
6640,0.980376,0.002854
6641,0.980359,-0.000018
6642,0.981442,0.001104
6643,0.981818,0.000383
6644,0.984342,0.002567
6645,0.984291,-0.000051
6646,0.983192,-0.001118
6647,0.982114,-0.001097
6648,0.982140,0.000026
6649,0.980970,-0.001192
6650,0.977567,-0.003475
6651,0.980444,0.002938
6652,0.980039,-0.000413
6653,0.977397,-0.002699
6654,0.975897,-0.001536
6655,0.972657,-0.003326
6656,0.970598,-0.002119
6657,0.968167,-0.002507
6658,0.970301,0.002201
6659,0.972879,0.002654
6660,0.972595,-0.000292
6661,0.971988,-0.000624
6662,0.971380,-0.000626
6663,0.970020,-0.001401
6664,0.969799,-0.000228
6665,0.969185,-0.000633
6666,0.971766,0.002659
6667,0.973825,0.002117
6668,0.973392,-0.000445
6669,0.971192,-0.002263
6670,0.968749,-0.002518
6671,0.968250,-0.000516
6672,0.966324,-0.001991
6673,0.963449,-0.002980
6674,0.962710,-0.000767
6675,0.964935,0.002309
6676,0.964816,-0.000124
6677,0.960957,-0.004008
6678,0.962057,0.001144
6679,0.962326,0.000280
6680,0.965577,0.003373
6681,0.964215,-0.001412
6682,0.959519,-0.004882
6683,0.959752,0.000243
6684,0.958268,-0.001547
6685,0.961880,0.003763
6686,0.962869,0.001027
6687,0.965573,0.002804
6688,0.966775,0.001245
6689,0.967084,0.000319
6690,0.967170,0.000089
6691,0.964984,-0.002263
6692,0.963650,-0.001384
6693,0.960888,-0.002870
6694,0.961513,0.000650
6695,0.961185,-0.000341
6696,0.962695,0.001569
6697,0.961986,-0.000736
6698,0.963695,0.001775
6699,0.964031,0.000348
6700,0.961726,-0.002394
6701,0.962668,0.000979
6702,0.963722,0.001095
6703,0.964242,0.000538
6704,0.963141,-0.001142
6705,0.962799,-0.000355
6706,0.961010,-0.001860
6707,0.961525,0.000536
6708,0.962803,0.001327
6709,0.961854,-0.000986
6710,0.961154,-0.000728
6711,0.959269,-0.001964
6712,0.958534,-0.000767
6713,0.962513,0.004142
6714,0.961883,-0.000654
6715,0.959515,-0.002465
6716,0.960406,0.000929
6717,0.959864,-0.000565
6718,0.962141,0.002369
6719,0.960054,-0.002171
6720,0.956771,-0.003426
6721,0.958030,0.001314
6722,0.957702,-0.000342
6723,0.956361,-0.001401
6724,0.957128,0.000801
6725,0.959333,0.002302
6726,0.960236,0.000940
6727,0.960124,-0.000116
6728,0.958546,-0.001645
6729,0.960819,0.002368
6730,0.962707,0.001963
6731,0.961102,-0.001668
6732,0.960683,-0.000437
6733,0.961220,0.000559
6734,0.961984,0.000795
6735,0.960593,-0.001448
6736,0.960273,-0.000333
6737,0.959651,-0.000647
6738,0.965168,0.005732
6739,0.965768,0.000621
6740,0.967663,0.001960
6741,0.966574,-0.001125
6742,0.964004,-0.002663
6743,0.968487,0.004639
6744,0.970974,0.002565
6745,0.973528,0.002626
6746,0.975157,0.001673
6747,0.975369,0.000217
6748,0.976379,0.001035
6749,0.979303,0.002991
6750,0.980745,0.001471
6751,0.980506,-0.000244
6752,0.980589,0.000085
6753,0.979967,-0.000635
6754,0.977697,-0.002319
6755,0.977175,-0.000533
6756,0.977844,0.000684
6757,0.979549,0.001742
6758,0.980227,0.000692
6759,0.978411,-0.001855
6760,0.980291,0.001920
6761,0.978673,-0.001652
6762,0.981538,0.002923
6763,0.979373,-0.002208
6764,0.979894,0.000532
6765,0.979792,-0.000104
6766,0.983003,0.003272
6767,0.980938,-0.002103
6768,0.979388,-0.001581
6769,0.981246,0.001895
6770,0.983338,0.002129
6771,0.983624,0.000291
6772,0.982208,-0.001441
6773,0.982340,0.000135
6774,0.982833,0.000502
6775,0.986022,0.003240
6776,0.987046,0.001038
6777,0.986971,-0.000075
6778,0.984618,-0.002387
6779,0.985473,0.000868
6780,0.984326,-0.001165
6781,0.982208,-0.002155
6782,0.985687,0.003536
6783,0.983777,-0.001940
6784,0.986655,0.002922
6785,0.989142,0.002517
6786,0.990097,0.000965
6787,0.991520,0.001436
6788,0.989479,-0.002061
6789,0.988817,-0.000669
6790,0.990892,0.002096
6791,0.992118,0.001237
6792,0.990038,-0.002099
6793,0.990364,0.000329
6794,0.988762,-0.001619
6795,0.988678,-0.000084
6796,0.988299,-0.000383
6797,0.987818,-0.000487
6798,0.985210,-0.002644
6799,0.985933,0.000733
6800,0.983815,-0.002150
6801,0.983087,-0.000741
6802,0.982563,-0.000533
6803,0.986081,0.003574
6804,0.986472,0.000396
6805,0.987199,0.000736
6806,0.990125,0.002960
6807,0.988938,-0.001200
6808,0.989140,0.000204
6809,0.988240,-0.000910
6810,0.988854,0.000622
6811,0.988502,-0.000357
6812,0.992822,0.004360
6813,0.989027,-0.003830
6814,0.987524,-0.001520
6815,0.988589,0.001078
6816,0.988478,-0.000113
6817,0.989555,0.001090
6818,0.991749,0.002214
6819,0.996183,0.004461
6820,0.995211,-0.000976
6821,0.997067,0.001862
6822,0.993914,-0.003167
6823,0.995329,0.001423
6824,0.993538,-0.001801
6825,0.994105,0.000570
6826,0.991242,-0.002884
6827,0.989648,-0.001610
6828,0.988027,-0.001639
6829,0.983694,-0.004396
6830,0.981309,-0.002427
6831,0.982550,0.001264
6832,0.985253,0.002747
6833,0.984506,-0.000759
6834,0.985305,0.000812
6835,0.987382,0.002105
6836,0.991579,0.004242
6837,0.990751,-0.000836
6838,0.994497,0.003774
6839,1.000054,0.005573
6840,1.002609,0.002551
6841,0.999255,-0.003351
6842,0.996370,-0.002891
6843,0.997787,0.001422
6844,1.002059,0.004272
6845,1.004365,0.002299
6846,1.005327,0.000957
6847,1.005790,0.000460
6848,1.002701,-0.003075
6849,1.000086,-0.002611
6850,1.000332,0.000245
6851,0.998377,-0.001956
6852,0.998448,0.000071
6853,0.999754,0.001307
6854,1.000983,0.001229
6855,1.002919,0.001932
6856,1.005004,0.002077
6857,1.005203,0.000198
6858,1.000852,-0.004338
6859,1.001444,0.000591
6860,1.003962,0.002511
6861,1.002803,-0.001155
6862,0.999319,-0.003481
6863,1.001535,0.002215
6864,1.003320,0.001781
6865,1.004344,0.001020
6866,1.008807,0.004434
6867,1.009098,0.000288
6868,1.010914,0.001798
6869,1.010607,-0.000303
6870,1.014866,0.004205
6871,1.016668,0.001775
6872,1.014702,-0.001936
6873,1.012396,-0.002276
6874,1.013954,0.001538
6875,1.012123,-0.001807
6876,1.007975,-0.004106
6877,1.009096,0.001111
6878,1.007527,-0.001556
6879,1.007610,0.000083
6880,1.006683,-0.000920
6881,1.006945,0.000260
6882,1.009426,0.002460
6883,1.006365,-0.003037
6884,1.003504,-0.002847
6885,1.001480,-0.002018
6886,1.003709,0.002223
6887,1.005889,0.002170
6888,1.005166,-0.000719
6889,1.003274,-0.001884
6890,1.004931,0.001651
6891,1.004633,-0.000297
6892,1.002800,-0.001826
6893,1.003709,0.000906
6894,1.002056,-0.001648
6895,1.001111,-0.000944
6896,0.997362,-0.003752
6897,0.998627,0.001267
6898,0.999920,0.001294
6899,1.000166,0.000246
6900,0.999365,-0.000801
6901,0.996310,-0.003062
6902,0.996230,-0.000081
6903,0.993004,-0.003243
6904,0.992345,-0.000663
6905,0.992947,0.000606
6906,0.995414,0.002482
6907,0.997057,0.001649
6908,0.999206,0.002153
6909,0.997219,-0.001990
6910,0.997392,0.000174
6911,0.998221,0.000831
6912,0.995319,-0.002912
6913,0.992409,-0.002928
6914,0.993275,0.000873
6915,0.994431,0.001163
6916,0.995069,0.000641
6917,0.997843,0.002784
6918,0.998093,0.000251
6919,0.997864,-0.000230
6920,0.998806,0.000944
6921,0.999629,0.000824
6922,1.005532,0.005887
6923,1.011705,0.006120
6924,1.012256,0.000544
6925,1.010506,-0.001730
6926,1.009872,-0.000628
6927,1.007291,-0.002559
6928,1.008612,0.001311
6929,1.011154,0.002517
6930,1.007069,-0.004048
6931,1.002917,-0.004131
6932,1.002078,-0.000837
6933,1.000478,-0.001599
6934,1.002389,0.001909
6935,1.006458,0.004050
6936,1.010237,0.003748
6937,1.007692,-0.002523
6938,1.006948,-0.000738
6939,1.006982,0.000034
6940,1.006099,-0.000878
6941,1.008730,0.002612
6942,1.006493,-0.002221
6943,1.005566,-0.000921
6944,1.006455,0.000884
6945,1.006538,0.000082
6946,1.007310,0.000767
6947,1.010218,0.002883
6948,1.010141,-0.000076
6949,1.008623,-0.001504
6950,1.006922,-0.001688
6951,1.008532,0.001597
6952,1.009152,0.000615
6953,1.013052,0.003857
6954,1.009815,-0.003201
6955,1.009374,-0.000437
6956,1.007399,-0.001958
6957,1.009567,0.002150
6958,1.013389,0.003778
6959,1.012641,-0.000738
6960,1.012369,-0.000269
6961,1.013546,0.001162
6962,1.012591,-0.000942
6963,1.013190,0.000591
6964,1.011744,-0.001428
6965,1.011793,0.000048
6966,1.010666,-0.001114
6967,1.005325,-0.005299
6968,1.001957,-0.003356
6969,1.000556,-0.001399
6970,0.997551,-0.003008
6971,0.994151,-0.003415
6972,0.993263,-0.000894
6973,0.992526,-0.000742
6974,0.994863,0.002352
6975,0.993652,-0.001218
6976,0.991368,-0.002301
6977,0.990194,-0.001185
6978,0.991780,0.001600
6979,0.990790,-0.000998
6980,0.986700,-0.004137
6981,0.988548,0.001871
6982,0.988106,-0.000448
6983,0.986171,-0.001960
6984,0.985942,-0.000232
6985,0.984063,-0.001907
6986,0.985276,0.001231
6987,0.986229,0.000967
6988,0.987047,0.000829
6989,0.988036,0.001001
6990,0.990541,0.002532
6991,0.992861,0.002339
6992,0.994032,0.001179
6993,0.991422,-0.002629
6994,0.990295,-0.001137
6995,0.991442,0.001158
6996,0.990810,-0.000638
6997,0.989618,-0.001204
6998,0.987972,-0.001665
6999,0.989013,0.001054
7000,0.987760,-0.001268
7001,0.992562,0.004849
7002,0.991171,-0.001402
7003,0.992266,0.001104
7004,0.986631,-0.005695
7005,0.982252,-0.004448
7006,0.982489,0.000241
7007,0.981501,-0.001006
7008,0.982117,0.000627
7009,0.979379,-0.002791
7010,0.982712,0.003397
7011,0.982233,-0.000488
7012,0.983006,0.000787
7013,0.981762,-0.001267
7014,0.978950,-0.002869
7015,0.979151,0.000206
7016,0.979494,0.000351
7017,0.980626,0.001155
7018,0.981927,0.001326
7019,0.980251,-0.001708
7020,0.979938,-0.000320
7021,0.983733,0.003866
7022,0.984695,0.000977
7023,0.981666,-0.003081
7024,0.978526,-0.003203
7025,0.978159,-0.000375
7026,0.976016,-0.002193
7027,0.973785,-0.002288
7028,0.974892,0.001135
7029,0.971182,-0.003813
7030,0.970816,-0.000377
7031,0.966455,-0.004502
7032,0.966955,0.000517
7033,0.966096,-0.000889
7034,0.968382,0.002364
7035,0.968320,-0.000064
7036,0.970448,0.002195
7037,0.968518,-0.001990
7038,0.969950,0.001477
7039,0.966870,-0.003181
7040,0.966918,0.000049
7041,0.966356,-0.000581
7042,0.967854,0.001548
7043,0.970093,0.002312
7044,0.970411,0.000328
7045,0.971291,0.000906
7046,0.971726,0.000448
7047,0.970525,-0.001237
7048,0.973094,0.002643
7049,0.971821,-0.001309
7050,0.970382,-0.001482
7051,0.973840,0.003558
7052,0.975778,0.001988
7053,0.975529,-0.000255
7054,0.973400,-0.002185
7055,0.975812,0.002475
7056,0.977152,0.001373
7057,0.976342,-0.000829
7058,0.971948,-0.004511
7059,0.970265,-0.001734
7060,0.971471,0.001243
7061,0.970756,-0.000736
7062,0.971331,0.000592
7063,0.970002,-0.001370
7064,0.970897,0.000922
7065,0.968243,-0.002737
7066,0.966828,-0.001463
7067,0.966865,0.000039
7068,0.969579,0.002803
7069,0.969333,-0.000254
7070,0.973690,0.004485
7071,0.974344,0.000671
7072,0.974002,-0.000351
7073,0.971280,-0.002799
7074,0.969073,-0.002275
7075,0.972467,0.003497
7076,0.971871,-0.000614
7077,0.968337,-0.003642
7078,0.968450,0.000116
7079,0.967416,-0.001068
7080,0.966046,-0.001418
7081,0.964193,-0.001920
7082,0.965079,0.000919
7083,0.965491,0.000426
7084,0.963612,-0.001948
7085,0.961127,-0.002582
7086,0.960482,-0.000672
7087,0.958634,-0.001926
7088,0.959821,0.001237
7089,0.957185,-0.002749
7090,0.955765,-0.001485
7091,0.956611,0.000885
7092,0.959267,0.002772
7093,0.957645,-0.001692
7094,0.957499,-0.000152
7095,0.954846,-0.002775
7096,0.952960,-0.001976
7097,0.948167,-0.005043
7098,0.948814,0.000682
7099,0.946901,-0.002019
7100,0.948129,0.001297
7101,0.949605,0.001555
7102,0.951891,0.002405
7103,0.951843,-0.000050
7104,0.949057,-0.002932
7105,0.950301,0.001310
7106,0.947327,-0.003134
7107,0.947266,-0.000065
7108,0.944301,-0.003135
7109,0.945461,0.001228
7110,0.946065,0.000639
7111,0.942738,-0.003523
7112,0.943551,0.000861
7113,0.943652,0.000108
7114,0.941084,-0.002725
7115,0.942070,0.001047
7116,0.943748,0.001779
7117,0.944054,0.000325
7118,0.948339,0.004529
7119,0.950082,0.001836
7120,0.947808,-0.002396
